"WEEK","REGION","country","ADMIN1","EVENT_TYPE","SUB_EVENT_TYPE","EVENTS","FATALITIES","POPULATION_EXPOSURE","DISORDER_TYPE","ID","CENTROID_LATITUDE","CENTROID_LONGITUDE","year","v2x_polyarchy","v2x_libdem","v2x_partipdem","v2x_delibdem","v2x_egaldem"
2022-06-04,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",8,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-06-11,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-06-18,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",2,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-06-25,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-07-16,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-08-13,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-08-27,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-09-03,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-09-10,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-10-01,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-10-15,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-12-17,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-12-24,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-12-31,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2023-01-28,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-02-04,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-02-11,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-03-18,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-04-29,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-06-03,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-06-17,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-09-02,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-10-28,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2024-05-25,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2024,NA,NA,NA,NA,NA
2024-12-07,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2024,NA,NA,NA,NA,NA
2025-03-29,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2025,NA,NA,NA,NA,NA
2025-05-24,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2025,NA,NA,NA,NA,NA
2025-05-31,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2025,NA,NA,NA,NA,NA
2025-08-16,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2025,NA,NA,NA,NA,NA
2025-12-27,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2025,NA,NA,NA,NA,NA
2026-01-10,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2026,NA,NA,NA,NA,NA
2026-04-04,"Europe","Ukraine","Zaporizhia","Strategic developments","Change to group/activity",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2026,NA,NA,NA,NA,NA
2018-07-07,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2018,0.425,0.242,0.272,0.364,0.279
2019-01-05,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2019,0.524,0.317,0.326,0.456,0.361
2019-06-01,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2019,0.524,0.317,0.326,0.456,0.361
2019-06-15,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2019,0.524,0.317,0.326,0.456,0.361
2021-03-20,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2021,0.533,0.321,0.33,0.441,0.378
2021-07-10,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2021,0.533,0.321,0.33,0.441,0.378
2021-08-28,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2021,0.533,0.321,0.33,0.441,0.378
2021-11-06,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2021,0.533,0.321,0.33,0.441,0.378
2021-11-13,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2021,0.533,0.321,0.33,0.441,0.378
2022-01-01,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-02-05,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-02-26,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-03-05,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-03-12,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-03-19,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-04-02,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-04-09,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-04-16,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-04-23,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",5,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-04-30,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",5,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-05-07,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-05-28,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",1,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-06-04,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-06-11,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-06-25,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",4,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-07-02,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-07-09,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-07-16,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-07-23,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",2,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-07-30,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",5,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-08-06,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",4,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-08-13,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",4,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-08-20,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-08-27,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",6,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-09-03,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",11,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-09-10,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",9,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-09-17,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",7,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-09-24,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",6,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-10-01,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-10-08,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",4,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-10-15,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",8,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-10-22,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-10-29,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",6,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-11-05,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-11-12,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",5,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-11-19,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-11-26,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-12-03,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",9,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-12-10,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",6,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-12-17,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",4,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-12-24,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",6,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2022-12-31,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",10,0,NA,"Strategic developments",3470,47.2038,35.6963,2022,0.41,0.244,0.271,0.346,0.321
2023-01-07,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-01-14,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",10,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-01-21,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",12,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-01-28,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-02-04,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",12,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-02-11,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",8,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-02-18,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",7,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-02-25,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",3,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-03-04,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",5,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-03-11,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",4,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-03-18,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",7,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-03-25,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",5,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-04-01,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",5,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-04-08,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",5,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-04-15,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",6,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-04-22,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",11,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-04-29,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",8,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-05-06,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",13,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-05-13,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",11,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-05-20,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",9,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-05-27,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",9,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-06-03,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",10,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-06-10,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",18,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-06-17,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",19,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-06-24,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",10,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-07-01,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",19,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-07-08,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",10,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-07-15,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",27,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-07-22,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",18,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-07-29,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",20,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-08-05,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",10,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
2023-08-12,"Europe","Ukraine","Zaporizhia","Strategic developments","Disrupted weapons use",13,0,NA,"Strategic developments",3470,47.2038,35.6963,2023,0.415,0.249,0.278,0.345,0.307
